结算时间,订单号,子订单号,结算金额,结算账户,结算单类型,有结算前退款,下单时间,商品ID,商品数量,业务类型,订单类型,订单总价,商品总价,运费,店铺劵,结算前退款金额,平台补贴,达人补贴,抖音支付补贴,抖音月付营销补贴,银行补贴,以旧换新抵扣,平台补贴运费,用户实付,收入合计,平台服务费,达人佣金,服务商佣金,渠道分成,招商服务费,站外推广费,其他分成,其他分成说明,支出合计,是否免佣,免佣金额,备注,dyOrder
2024/7/7 11:56,'6931371600518190233,'6931371600518190233,185.22,聚合账户,已结算,否,2024/6/26 16:10,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931371600518190233
2024/7/7 11:56,'6931446799599998859,'6931446799599998859,234.22,聚合账户,已结算,否,2024/6/27 16:23,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,15,0,0.5,0,0,0,0,223.5,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931446799599998859
2024/7/7 11:56,'6931365587241145441,'6931365587241145441,234.22,聚合账户,已结算,否,2024/6/26 17:44,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931365587241145441
2024/7/7 11:55,'6931317945556407319,'6931317945556407319,195.02,聚合账户,已结算,否,2024/6/25 18:57,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,3,0,0,0,0,0,0,196,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6931317945556407319
2024/7/7 11:55,'6931381620816156056,'6931381620816156056,273.42,聚合账户,已结算,否,2024/6/26 17:24,'3653768848580183172,1,小店自卖,普通订单,399,399,0,120,0,0,0,0,0,0,0,0,279,279,-5.58,0,0,0,0,0,0,,-5.58,,0,,''6931381620816156056
2024/7/7 11:55,'6931367265002919461,'6931367265002919461,234.22,聚合账户,已结算,否,2024/6/26 16:17,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931367265002919461
2024/7/7 11:42,'6931329995222029961,'6931329995222029961,244.02,聚合账户,已结算,否,2024/6/25 19:34,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931329995222029961
2024/7/7 11:42,'6931323522298484622,'6931323522298484622,185.22,聚合账户,已结算,否,2024/6/25 19:50,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931323522298484622
2024/7/7 11:40,'6931548207926876136,'6931548207926876136,244.02,聚合账户,已结算,否,2024/6/29 16:11,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931548207926876136
2024/7/7 11:38,'6931370033450194303,'6931370033450194303,312.62,聚合账户,已结算,否,2024/6/26 17:02,'3632572065984452761,1,小店自卖,普通订单,399,399,0,80,0,0,0,0,0,0,0,0,319,319,-6.38,0,0,0,0,0,0,,-6.38,,0,,''6931370033450194303
2024/7/7 11:26,'6931331602728686673,'6931331602728686673,244.02,聚合账户,已结算,否,2024/6/25 19:36,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931331602728686673
2024/7/7 11:25,'6931376807985420055,'6931376807985420055,106.82,聚合账户,已结算,否,2024/6/26 16:29,'3659700741888734656,1,小店自卖,普通订单,139,139,0,30,0,0,0,0,0,0,0,0,109,109,-2.18,0,0,0,0,0,0,,-2.18,,0,,''6931376807985420055
2024/7/7 11:10,'6931334215296554972,'6931334215296554972,244.02,聚合账户,已结算,否,2024/6/25 18:58,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931334215296554972
2024/7/7 11:02,'6931336140601431170,'6931336140601431170,185.22,聚合账户,已结算,否,2024/6/25 19:47,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931336140601431170
2024/7/7 12:48,'6931356282895537603,'6931356282895537603,175.42,聚合账户,已结算,否,2024/6/26 17:26,'3621112255317429906,1,小店自卖,普通订单,239,239,0,60,0,0,0,0,0,0,0,0,179,179,-3.58,0,0,0,0,0,0,,-3.58,,0,,''6931356282895537603
2024/7/7 12:39,'6931381466211685747,'6931381466211685747,185.22,聚合账户,已结算,否,2024/6/26 16:53,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931381466211685747
2024/7/7 12:37,'6931368952192767333,'6931368952192767333,371.42,聚合账户,已结算,否,2024/6/26 11:12,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6931368952192767333
2024/7/7 12:21,'6931330008917677906,'6931330008917677906,244.02,聚合账户,已结算,否,2024/6/25 19:25,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931330008917677906
2024/7/7 12:14,'6931338376981321332,'6931338376981321332,185.22,聚合账户,已结算,否,2024/6/25 19:35,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,8,0,0,0,0,0,0,181,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931338376981321332
2024/7/7 12:07,'6931372159433774437,'6931372159433774437,234.22,聚合账户,已结算,否,2024/6/26 18:33,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931372159433774437
2024/7/7 13:47,'6931327665792095564,'6931327665792095564,244.02,聚合账户,已结算,否,2024/6/25 19:47,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931327665792095564
2024/7/7 14:08,'6931330055374902867,'6931330055374902867,244.02,聚合账户,已结算,否,2024/6/25 18:58,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931330055374902867
2024/7/7 14:07,'6931338340581840067,'6931338340581840067,244.02,聚合账户,已结算,否,2024/6/25 19:34,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931338340581840067
2024/7/7 14:06,'6931381436818789931,'6931381436818789931,860.44,聚合账户,已结算,否,2024/6/26 17:04,'3688051480515969377,2,小店自卖,普通订单,918,918,0,40,0,0,0,0,0,0,0,0,878,878,-17.56,0,0,0,0,0,0,,-17.56,,0,,''6931381436818789931
2024/7/7 15:47,'6931356127682303711,'6931356127682303711,244.02,聚合账户,已结算,否,2024/6/26 16:36,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931356127682303711
2024/7/7 15:46,'6931376818766223012,'6931376818766223012,185.22,聚合账户,已结算,否,2024/6/26 16:23,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931376818766223012
2024/7/7 15:44,'6931367423853008753,'6931367423853008753,116.62,聚合账户,已结算,否,2024/6/26 16:33,'3621112255317429906,1,小店自卖,普通订单,179,179,0,60,0,0,0,0,0,0,0,0,119,119,-2.38,0,0,0,0,0,0,,-2.38,,0,,''6931367423853008753
2024/7/7 15:41,'6931338298512644025,'6931338298512644025,185.22,聚合账户,已结算,否,2024/6/25 18:59,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,2,0,0,0,187,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931338298512644025
2024/7/7 15:41,'6931311500746888329,'6931311500746888329,400.82,聚合账户,已结算,否,2024/6/25 19:54,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,15,0,0,0,0,0,0,394,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6931311500746888329
2024/7/7 15:33,'6931381854879487626,'6931381854879487626,185.22,聚合账户,已结算,否,2024/6/26 19:18,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,15.18,0,0,0,0,0,0,173.82,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931381854879487626
2024/7/7 15:29,'6931329988227634309,'6931329988227634309,244.02,聚合账户,已结算,否,2024/6/25 19:02,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,2,0,0,0,247,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931329988227634309
2024/7/7 15:29,'6931311470674777641,'6931311470674777641,244.02,聚合账户,已结算,否,2024/6/25 19:18,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931311470674777641
2024/7/7 15:26,'6931358962498016661,'6931358962498016661,185.22,聚合账户,已结算,否,2024/6/26 16:09,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931358962498016661
2024/7/7 15:26,'6931324781977670699,'6931324781977670699,185.22,聚合账户,已结算,否,2024/6/25 19:05,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931324781977670699
2024/7/7 17:00,'6931343367152669899,'6931343367152669899,283.22,聚合账户,已结算,否,2024/6/25 19:28,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6931343367152669899
2024/7/7 16:35,'6931369975049885495,'6931369975049885495,244.02,聚合账户,已结算,否,2024/6/26 16:30,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931369975049885495
2024/7/8 8:53,'6931446889410270993,'6931446889410270993,234.22,聚合账户,已结算,否,2024/6/27 17:25,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931446889410270993
2024/7/8 8:53,'6931417676877403993,'6931417676877403993,234.22,聚合账户,已结算,否,2024/6/27 17:01,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931417676877403993
2024/7/8 9:37,'6931440204685186862,'6931440204685186862,234.22,聚合账户,已结算,否,2024/6/27 16:45,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931440204685186862
2024/7/8 9:34,'6931433252417901940,'6931433252417901940,234.22,聚合账户,已结算,否,2024/6/27 17:13,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931433252417901940
2024/7/8 9:31,'6931381832744048079,'6931381832744048079,234.22,聚合账户,已结算,否,2024/6/26 18:25,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,15,0,0,1.16,0,0,0,222.84,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931381832744048079
2024/7/8 9:31,'6931446767869957818,'6931446767869957818,371.42,聚合账户,已结算,否,2024/6/27 16:45,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,10,0,0,0,0,0,0,369,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6931446767869957818
2024/7/8 10:54,'6931393223894176947,'6931393223894176947,195.02,聚合账户,已结算,否,2024/6/27 0:14,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6931393223894176947
2024/7/8 10:54,'6931440217312335616,'6931440217312335616,244.02,聚合账户,已结算,否,2024/6/27 17:20,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931440217312335616
2024/7/8 10:53,'6931387934747202736,'6931387934747202736,371.42,聚合账户,已结算,否,2024/6/26 18:35,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6931387934747202736
2024/7/8 10:52,'6931381653732529418,'6931381653732529418,185.22,聚合账户,已结算,否,2024/6/26 18:31,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,8,0,0,0,0,0,0,181,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931381653732529418
2024/7/8 10:52,'6931424225481856982,'6931424225481856982,175.42,聚合账户,已结算,否,2024/6/27 16:10,'3621112255317429906,1,小店自卖,普通订单,239,239,0,60,0,0,0,0,0,0,0,0,179,179,-3.58,0,0,0,0,0,0,,-3.58,,0,,''6931424225481856982
2024/7/8 10:49,'6931372268047308065,'6931372268047308065,146.02,聚合账户,已结算,否,2024/6/26 19:03,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931372268047308065
2024/7/8 11:51,'6931413456796849199,'6931413456796849199,244.02,聚合账户,已结算,否,2024/6/27 17:11,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931413456796849199
2024/7/8 11:50,'6931618352906377105,'6931618352906377105,175.42,聚合账户,已结算,否,2024/7/1 18:31,'3621112255317429906,1,小店自卖,普通订单,239,239,0,60,0,5,0,0,30,0,0,0,144,179,-3.58,0,0,0,0,0,0,,-3.58,,0,,''6931618352906377105
2024/7/8 11:50,'6931411496885491628,'6931411496885491628,244.02,聚合账户,已结算,否,2024/6/27 6:44,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931411496885491628
2024/7/8 11:44,'6931642604440065153,'6931642604440065153,410.62,聚合账户,已结算,否,2024/7/1 16:51,'3688051480515969377,1,小店自卖,普通订单,459,459,0,40,0,0,0,0,0,0,0,0,419,419,-8.38,0,0,0,0,0,0,,-8.38,,0,,''6931642604440065153
2024/7/8 11:38,'6931377418060764676,'6931377418060764676,244.02,聚合账户,已结算,否,2024/6/26 20:03,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931377418060764676
2024/7/8 11:36,'6931383798841021770,'6931383798841021770,283.22,聚合账户,已结算,否,2024/6/26 19:24,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6931383798841021770
2024/7/8 11:34,'6931677139476485258,'6931677139476485258,273.42,聚合账户,已结算,否,2024/7/2 18:12,'3653768848580183172,1,小店自卖,普通订单,399,399,0,120,0,0,0,0,0,0,0,0,279,279,-5.58,0,0,0,0,0,0,,-5.58,,0,,''6931677139476485258
2024/7/8 11:32,'6931525654118929672,'6931525654118929672,371.42,聚合账户,已结算,否,2024/6/29 17:35,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6931525654118929672
2024/7/8 11:31,'6931503322632820323,'6931503322632820323,293.02,聚合账户,已结算,否,2024/6/28 19:36,'3645602464511698399,1,小店自卖,普通订单,399,399,0,100,0,0,0,0,0,0,0,0,299,299,-5.98,0,0,0,0,0,0,,-5.98,,0,,''6931503322632820323
2024/7/8 11:30,'6931392349375239779,'6931392349375239779,400.82,聚合账户,已结算,否,2024/6/26 19:42,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,1,0,0,0,408,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6931392349375239779
2024/7/8 11:30,'6931634338140460732,'6931634338140460732,195.02,聚合账户,已结算,否,2024/7/1 19:06,'3620016564239264842,1,小店自卖,普通订单,239,239,0,40,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6931634338140460732
2024/7/8 11:28,'6931366178104219151,'6931366178104219151,234.22,聚合账户,已结算,否,2024/6/26 19:09,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931366178104219151
2024/7/8 11:28,'6931677567216522403,'6931677567216522403,293.02,聚合账户,已结算,否,2024/7/2 19:46,'3645602464511698399,1,小店自卖,普通订单,399,399,0,100,0,0,0,0,0,0,0,0,299,299,-5.98,0,0,0,0,0,0,,-5.98,,0,,''6931677567216522403
2024/7/8 11:28,'6931366230318388799,'6931366230318388799,371.42,聚合账户,已结算,否,2024/6/26 19:52,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6931366230318388799
2024/7/8 11:17,'6931363309816649684,'6931363309816649684,244.02,聚合账户,已结算,否,2024/6/26 18:47,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931363309816649684
2024/7/8 13:02,'6931433176107587023,'6931433176107587023,185.22,聚合账户,已结算,否,2024/6/27 16:10,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931433176107587023
2024/7/8 13:00,'6931428348532561337,'6931428348532561337,244.02,聚合账户,已结算,否,2024/6/27 16:18,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931428348532561337
2024/7/8 12:53,'6931472359461295688,'6931472359461295688,400.82,聚合账户,已结算,否,2024/6/28 17:49,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,0,0,0,0,409,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6931472359461295688
2024/7/8 12:51,'6931679660799235397,'6931679660799235397,195.02,聚合账户,已结算,否,2024/7/2 18:01,'3620016564239264842,1,小店自卖,普通订单,239,239,0,40,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6931679660799235397
2024/7/8 12:50,'6931442659598079886,'6931442659598079886,234.22,聚合账户,已结算,否,2024/6/27 17:37,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931442659598079886
2024/7/8 12:47,'6931356726189102628,'6931356726189102628,234.22,聚合账户,已结算,否,2024/6/26 19:14,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931356726189102628
2024/7/8 12:38,'6931413327727040261,'6931413327727040261,185.22,聚合账户,已结算,否,2024/6/27 16:24,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931413327727040261
2024/7/8 12:27,'6931351867479299913,'6931351867479299913,185.22,聚合账户,已结算,否,2024/6/26 18:09,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,6,0,0,0,0,183,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931351867479299913
2024/7/8 12:27,'6931363602545841801,'6931363602545841801,185.22,聚合账户,已结算,否,2024/6/26 19:20,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931363602545841801
2024/7/8 12:27,'6931528790630077761,'6931528790630077761,195.02,聚合账户,已结算,否,2024/6/29 19:29,'3620016564239264842,1,小店自卖,普通订单,239,239,0,40,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6931528790630077761
2024/7/8 12:21,'6931385532240303339,'6931385532240303339,185.22,聚合账户,已结算,否,2024/6/26 17:57,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,15,0,0,0,0,0,0,174,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931385532240303339
2024/7/8 12:21,'6931372160265688477,'6931372160265688477,195.02,聚合账户,已结算,否,2024/6/26 17:57,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,15.2,0,0,0,0,0,0,183.8,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6931372160265688477
2024/7/8 12:21,'6931375330258065360,'6931375330258065360,146.02,聚合账户,已结算,否,2024/6/26 20:03,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,25,0,0,0,0,124,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931375330258065360
2024/7/8 12:09,'6931642692417689526,'6931642692417689526,185.22,聚合账户,已结算,否,2024/7/1 18:10,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931642692417689526
2024/7/8 13:49,'6931428837801531113,'6931428837801531113,234.22,聚合账户,已结算,否,2024/6/27 20:01,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,1.12,0,0,0,0,0,0,237.88,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931428837801531113
2024/7/8 13:49,'6931428837801531113,'6931428837801596649,391.02,聚合账户,已结算,否,2024/6/27 20:01,'3653768848580183172,1,小店自卖,普通订单,519,519,0,120,0,1.88,0,0,0,0,0,0,397.12,399,-7.98,0,0,0,0,0,0,,-7.98,,0,,''6931428837801596649
2024/7/8 13:48,'6931417718354416737,'6931417718354416737,244.02,聚合账户,已结算,否,2024/6/27 16:36,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931417718354416737
2024/7/8 13:45,'6931435071932405392,'6931435071932405392,371.42,聚合账户,已结算,否,2024/6/27 16:21,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6931435071932405392
2024/7/8 13:41,'6931356541780890770,'6931356541780890770,244.02,聚合账户,已结算,否,2024/6/26 18:11,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,1.16,0,0,0,247.84,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931356541780890770
2024/7/8 13:40,'6931383520392058618,'6931383520392058618,244.02,聚合账户,已结算,否,2024/6/26 18:04,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931383520392058618
2024/7/8 15:49,'6931370516944197324,'6931370516944197324,244.02,聚合账户,已结算,否,2024/6/26 19:17,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931370516944197324
2024/7/8 15:48,'6931440144242251440,'6931440144242251440,160.72,聚合账户,已结算,否,2024/6/27 17:14,'3645602464511698399,1,小店自卖,普通订单,264,249,15,100,0,0,0,0,0,0,0,0,164,164,-3.28,0,0,0,0,0,0,,-3.28,,0,,''6931440144242251440
2024/7/8 15:48,'6931379548389774874,'6931379548389774874,185.22,聚合账户,已结算,否,2024/6/26 19:40,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931379548389774874
2024/7/8 15:45,'6931385490512680633,'6931385490512680633,195.02,聚合账户,已结算,否,2024/6/26 18:20,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6931385490512680633
